#;activity;batteryLife;color;color_map;current_edge;current_path;destination;distancePerCycle;distanceTraveledBike;heading;index;last_trip_day;last_trip_h;location;name;real_speed;rider;speed;state;states;target;travelledPath
137;0;43942.47398761419;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{1335.724834715337,1848.4747365505073,0.0};0.0;0.0;222.17573632916384;137;7;12;{1339.4302796689444,1851.8317706128582,0.0};'autonomousBike137';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
138;1;31088.610464927428;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(6400);([road(4530),road(4526),road(4528),road(4534),road(4413),road(4401),road(4396),road(4394),road(4397),road(9460),road(9461),road(9492),road(9490),road(336),road(332),road(333),road(338),road(106),road(101),road(100),road(105),road(3699),road(3698),road(3682),road(3674),road(3671),road(3676),road(9829),road(3669),road(3664),road(3663),road(3667),road(11403),road(3694),road(3695),road(11400),road(6408),road(6402),road(6397),road(6400)]) as path;{3708.4130391794865,695.8797000121839,0.0};0.0;1346.58429774267;135.39167989976022;138;1;8;{3711.972659562648,692.3684178065242,0.0};'autonomousBike138';1.887599983706241;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{3720.788569130956,690.2476462549994,0.0},{3715.1270083246636,690.1890444150195,0.0}]),polyline ([{3715.1270083246636,690.1890444150195,0.0},{3712.438686309521,692.8408601253425,0.0}])]) as path
139;0;24389.062865114047;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{3328.722234761093,4600.648652947975,0.0};0.0;0.0;122.0123929027801;139;7;12;{3331.372748171387,4596.408985665999,0.0};'autonomousBike139';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
140;0;59943.94630347893;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{7026.909898187176,806.710779205602,0.0};0.0;0.0;354.77763902998765;140;7;12;{7021.930653430347,807.1658854037523,0.0};'autonomousBike140';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
141;1;57139.838665180534;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(9341);([road(9394),road(8318),road(8317),road(6321),road(6320),road(9280),road(6312),road(6307),road(6306),road(6310),road(9147),road(9189),road(9186),road(2739),road(2726),road(2720),road(2721),road(2727),road(2757),road(2762),road(8266),road(8263),road(8264),road(2666),road(2662),road(2663),road(2669),road(2877),road(2660),road(2652),road(2651),road(2657),road(2894),road(2893),road(2896),road(9350),road(9349),road(9348),road(9346),road(9337),road(9331),road(9330),road(9333),road(9343),road(9340),road(9341)]) as path;{279.7471155755683,2457.7448170424864,0.0};0.0;1681.7914759359305;338.5582352339218;141;1;8;{275.0931675859727,2459.57259386424,0.0};'autonomousBike141';0.5422868098031371;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{281.41363051400305,2483.083273872248,0.0},{283.93740512227055,2482.092094610547,0.0}])]) as path
142;1;35662.08851461734;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(5698);([road(569),road(77),road(67),road(66),road(73),road(1774),road(8),road(2),road(1),road(6),road(1766),road(1769),road(98),road(91),road(89),road(92),road(104),road(100),road(99),road(102),road(3609),road(3611),road(3615),road(3737),road(114),road(109),road(107),road(110),road(4097),road(3637),road(405),road(403),road(404),road(406),road(4032),road(4034),road(4044),road(4209),road(4211),road(4009),road(4011),road(4013),road(8910),road(8911),road(9257),road(9258),road(3971),road(3972),road(5244),road(9255),road(9254),road(4067),road(4068),road(4918),road(4917),road(5576),road(434),road(435),road(451),road(468),road(5596),road(5653),road(5591),road(5582),road(5584),road(5594),road(5651),road(5640),road(5639),road(5641),road(5693),road(5694),road(5698)]) as path;{6840.6119628668675,833.2380028042855,0.0};0.0;4385.506382430544;252.2804618027098;142;1;8;{6842.133752398876,838.0007915483167,0.0};'autonomousBike142';0.8440104451002164;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{6852.168289810983,839.224818670029,0.0},{6852.161496730812,839.201968986541,0.0}]),polyline ([{6852.161496730812,839.201968986541,0.0},{6850.884345778136,835.2048326849077,0.0}])]) as path
143;1;32972.84346942417;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2580);([road(4092),road(4088),road(4087),road(412),road(410),road(408),road(411),road(414),road(3614),road(3610),road(3609),road(102),road(99),road(100),road(104),road(92),road(89),road(91),road(98),road(1769),road(1766),road(1767),road(1772),road(1398),road(1397),road(1382),road(565),road(556),road(557),road(573),road(575),road(203),road(205),road(217),road(214),road(216),road(223),road(9869),road(1567),road(1558),road(1556),road(45),road(46),road(1509),road(1508),road(1513),road(1613),road(1609),road(26),road(21),road(20),road(25),road(186),road(179),road(178),road(183),road(737),road(736),road(732),road(733),road(9582),road(9583),road(9699),road(910),road(892),road(849),road(850),road(11012),road(11009),road(11008),road(9401),road(9402),road(855),road(856),road(2564),road(2565),road(2570),road(2572),road(2575),road(2577),road(2579),road(2580),road(9305)]) as path;{619.7215683723844,1894.8694719052385,0.0};0.0;5018.820211885444;127.21108614304826;143;1;8;{622.7453344917682,1890.887407308165,0.0};'autonomousBike143';1.859218647359684;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{618.9164088399959,1875.9568246049078,0.0},{617.3013258639257,1878.6165966214612,0.0}]),polyline ([{617.3013258639257,1878.6165966214612,0.0},{613.5613138725748,1883.5419012764469,0.0}])]) as path
144;1;70957.84524984997;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(9582);([road(1199),road(1195),road(729),road(725),road(726),road(733),road(9582)]) as path;{1493.7062866361427,1824.0490979609579,0.0};0.0;177.74442847492756;149.27701300768643;144;1;8;{1498.0045235023717,1821.494658718817,0.0};'autonomousBike144';0.3310226566219223;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1499.4273372886212,1820.6490814547042,0.0},{1498.0045235023717,1821.494658718817,0.0}])]) as path
145;1;44271.568421981756;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(7533);([road(2440),road(2437),road(2088),road(2089),road(2087),road(2071),road(2072),road(2062),road(2061),road(2065),road(7605),road(7604),road(7600),road(7599),road(7603),road(7532),road(7527),road(7526),road(7531),road(7543),road(7540),road(7535),road(7533)]) as path;{1514.751619904861,2492.8632181437956,0.0};0.0;1779.0810731222948;171.49974982110552;145;1;8;{1519.6966959946149,2492.1241494957358,0.0};'autonomousBike145';1.902446071894635;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1529.104436576787,2490.7181112493736,0.0},{1519.6966959946149,2492.1241494957358,0.0}])]) as path
146;0;36021.66902418731;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{5328.168481813969,977.3525326191649,0.0};0.0;0.0;327.01571734802803;146;7;12;{5323.974382106564,980.0745773734525,0.0};'autonomousBike146';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
147;0;66679.04657658067;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{5793.1369322189685,1209.623463427238,0.0};0.0;0.0;326.42138101957437;147;7;12;{5788.971293762035,1212.3888668781146,0.0};'autonomousBike147';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
148;0;52571.80327004162;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{7001.591510135984,1234.1313459863914,0.0};0.0;0.0;98.36045601168871;148;7;12;{7002.318511260848,1229.1844813870266,0.0};'autonomousBike148';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
149;1;29649.79897700482;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3075);([road(3069),road(3075),road(3064),road(3063),road(3055),road(3052),road(3053),road(3057),road(9522),road(9524),road(9774),road(9791),road(9782),road(9778),road(9780),road(9786),road(4597),road(1925),road(1739),road(1738),road(1924),road(1922),road(1921),road(1923),road(8145),road(194),road(190),road(189),road(193),road(1467),road(1469),road(1474),road(1463),road(1461),road(1459),road(1455),road(1450),road(75),road(73),road(1774),road(8),road(2),road(1),road(6),road(1766),road(1769),road(98),road(91)]) as path;{2749.3360419321566,2894.7709155274274,0.0};0.0;2839.9465735715967;263.55014304444063;149;1;8;{2749.897710106994,2899.7392682586024,0.0};'autonomousBike149';2.2222222222222223;people(406);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3822.1102938989206,1078.3143194348086,0.0};([polyline ([{2751.6534566506734,2910.6902139992235,0.0},{2750.683068162296,2906.6863163802773,0.0}]),polyline ([{2750.683068162296,2906.6863163802773,0.0},{2749.897710106994,2899.7392682586024,0.0}])]) as path
150;1;31301.001859127664;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3543);([road(4567),road(4568),road(9491),road(9488),road(9487),road(336),road(337),road(11440),road(11437),road(419),road(418),road(3614),road(3610),road(3609),road(3612),road(11422),road(3710),road(3708),road(3536),road(3537),road(3712),road(3541),road(3532),road(3533),road(3543),road(391),road(387),road(386),road(390),road(3760),road(3761),road(3795),road(3794),road(3798),road(3797),road(3785),road(3787),road(3802),road(3803)]) as path;{4168.063240810887,758.2673020756123,0.0};0.0;1439.2354784880554;319.8066305294233;150;1;8;{4164.243887216721,761.4941485427895,0.0};'autonomousBike150';2.2222222222222223;people(404);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{4440.707154409455,520.854016331335,0.0};([polyline ([{4155.756434785242,768.6649184698499,0.0},{4164.243887216721,761.4941485427895,0.0}])]) as path
151;1;66185.7546143138;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2707);([road(1919),road(7521),road(10259),road(11111),road(2008),road(2009),road(11151),road(8322),road(1503),road(42),road(43),road(1506),road(1590),road(1585),road(1584),road(1588),road(1610),road(26),road(27),road(1615),road(1616),road(1617),road(1621),road(1618),road(1620),road(1624),road(1720),road(1191),road(1188),road(1144),road(1140),road(1139),road(1142),road(1148),road(1151),road(1161),road(1176),road(7893),road(7896),road(10841),road(1315),road(1313),road(1282),road(1278),road(1277),road(1271),road(1269),road(1273),road(2326),road(11101),road(1268),road(1260),road(1257),road(1261),road(2105),road(2108),road(2111),road(2707)]) as path;{1320.9095798543617,2628.6246998287493,0.0};0.0;2727.4924442331317;148.72114343392673;151;1;8;{1325.1828322854126,2626.0286810190105,0.0};'autonomousBike151';0.16724168228479047;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1325.897498210809,2625.594518466027,0.0},{1325.1828322854126,2626.0286810190105,0.0}])]) as path
152;1;33680.69147320969;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3081);([road(3088),road(3087),road(3084),road(3081),road(3078),road(3071),road(3065),road(3061),road(3059),road(3062),road(1765),road(1762),road(1759),road(1758),road(1742),road(1735),road(1731),road(1733),road(1738),road(1924),road(1922),road(1921),road(1923),road(8145),road(194),road(195),road(1522),road(1521),road(1523),road(8193),road(10095),road(10748),road(10749),road(10097),road(1787),road(1783),road(1782),road(1785),road(10697),road(3863),road(3860),road(3861),road(3867),road(9510),road(9506)]) as path;{2962.0352323884445,3060.7318775137805,0.0};0.0;2959.544566803026;234.86201904268057;152;1;8;{2964.912969744395,3064.820719368165,0.0};'autonomousBike152';2.2222222222222223;people(402);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3817.5151206677256,1257.705051326193,0.0};([polyline ([{2971.307941646507,3073.907034600131,0.0},{2964.912969744395,3064.820719368165,0.0}])]) as path
153;0;66062.0993911734;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{7214.245329325004,1654.429432271161,0.0};0.0;0.0;190.71684866483108;153;7;12;{7219.158120105334,1655.3592100664973,0.0};'autonomousBike153';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
154;1;50857.438514656315;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1609);([road(1321),road(1231),road(1229),road(1228),road(1227),road(1238),road(1175),road(1168),road(1159),road(1151),road(1148),road(1142),road(1139),road(1140),road(1144),road(1188),road(1191),road(1720),road(1624),road(1620),road(1618),road(1621),road(1617),road(1616),road(1615),road(27),road(26),road(1609),road(1612),road(9994),road(9991),road(9990),road(235),road(234),road(11261),road(231),road(230),road(236),road(240),road(251),road(258),road(262),road(494),road(11127),road(9183),road(9181),road(592),road(544),road(543)]) as path;{2578.180664613618,1774.8508251091782,0.0};0.0;3263.8651668055795;348.520342136685;154;7;12;{2573.280687484096,1775.8459251695535,0.0};'autonomousBike154';2.2222222222222223;people(392);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3374.7123239878565,803.3439390067942,0.0};([polyline ([{2562.3217982019605,1777.6510320604868,0.0},{2569.218247460318,1776.6709360228851,0.0}]),polyline ([{2569.218247460318,1776.6709360228851,0.0},{2573.280687484096,1775.8459251695535,0.0}])]) as path
