activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_t,,duration_minutes,distance_miles,start_hour,same_place,day,,
7.72E+18,42.366069,-71.105366,42.368286,-71.076357,EAT,10/18/22 17:37,,13,2.55060659,17,No,7,,
6.60E+18,42.372721,-71.091448,42.37135351,-71.08424493,EAT,10/18/22 17:37,,2,0.351923338,17,No,7,,
8.10E+18,42.359126,-71.092975,42.374223,-71.120026,EAT,10/18/22 17:37,,9,2.321800575,17,No,7,,
1.31E+19,42.368689,-71.109924,42.364156,-71.102968,EAT,10/18/22 17:37,,1,0.450692777,17,No,7,,
1.62E+19,42.362782,-71.09388,42.362934,-71.082109,EAT,10/18/22 17:37,,13,1.480627894,17,No,7,,
8.81E+18,42.362782,-71.09388,42.368065,-71.077746,EAT,10/18/22 17:38,,6,2.084797056,17,No,7,,
1.09E+19,42.368071,-71.093378,42.372794,-71.080749,EAT,10/18/22 17:38,,5,1.966355166,17,No,7,,
2.19E+18,42.393193,-71.120671,42.363579,-71.099631,EAT,10/18/22 17:38,,8,2.451242108,17,No,7,,
1.72E+19,42.389606,-71.118979,42.363653,-71.096844,EAT,10/18/22 17:38,,10,2.945401176,17,No,7,,
3.95E+17,42.371329,-71.116471,42.36770194,-71.09130939,EAT,10/18/22 17:39,,11,2.990349797,17,No,7,,
2.34E+18,42.368071,-71.093378,42.362276,-71.095001,EAT,10/18/22 17:39,,1,0.550885053,17,No,7,,
6.68E+18,42.359126,-71.092975,42.37002105,-71.08577586,EAT,10/18/22 17:40,,19,1.001976122,17,No,7,,
1.62E+17,42.371827,-71.079453,42.370582,-71.0773,EAT,10/18/22 17:40,,1,0.461683286,17,No,7,,
1.54E+19,42.360213,-71.085994,42.37007901,-71.08680769,EAT,10/18/22 17:40,,4,1.929543693,17,No,7,,
8.73E+18,42.365028,-71.102423,42.36669864,-71.07616575,EAT,10/18/22 17:42,,5,1.762765172,17,No,7,,
1.68E+19,42.373092,-71.119396,42.372399,-71.11943,EAT,10/18/22 17:42,,1,0.25228278,17,No,7,,
7.18E+18,42.371329,-71.116471,42.37241865,-71.11631325,EAT,10/18/22 17:43,,1,0.080401147,17,No,7,,
8.85E+18,42.364217,-71.102907,42.371219,-71.117438,EAT,10/18/22 17:43,,25,1.327230533,17,No,7,,
2.04E+18,42.368689,-71.109924,42.37352729,-71.10466124,EAT,10/18/22 17:43,,2,0.906977465,17,No,7,,
7.87E+18,42.362782,-71.09388,42.37081,-71.114182,EAT,10/18/22 17:43,,18,0.970674607,17,No,7,,
1.69E+19,42.364217,-71.102907,42.36814304,-71.10772143,EAT,10/18/22 17:43,,3,0.871959351,17,No,7,,
8.87E+18,42.368071,-71.093378,42.362892,-71.088942,EAT,10/18/22 17:43,,6,0.330984398,17,No,7,,
3.70E+18,42.365028,-71.102423,42.37603469,-71.10911513,EAT,10/18/22 17:43,,24,1.258942479,17,No,7,,
4.88E+17,42.372267,-71.088105,42.37208443,-71.08561771,EAT,10/18/22 17:44,,1,0.484202372,17,No,7,,
1.40E+18,42.362782,-71.09388,42.364361,-71.101518,EAT,10/18/22 17:45,,1,0.286924371,17,No,7,,
1.81E+19,42.362782,-71.09388,42.363392,-71.101431,EAT,10/18/22 17:45,,3,0.192651338,17,No,7,,
6.21E+18,42.362782,-71.09388,42.363191,-71.104569,EAT,10/18/22 17:45,,2,0.550004878,17,No,7,,
7.24E+18,42.362782,-71.09388,42.36444959,-71.09778087,EAT,10/18/22 17:45,,1,0.31659557,17,No,7,,
1.10E+19,42.364217,-71.102907,42.35997336,-71.10498807,EAT,10/18/22 17:45,,9,0.497710579,17,No,7,,
1.68E+18,42.362782,-71.09388,42.36070095,-71.10550052,EAT,10/18/22 17:45,,10,0.527994287,17,No,7,,
2.30E+18,42.363608,-71.099492,42.36372839,-71.10684286,EAT,10/18/22 17:45,,1,0.573208994,17,No,7,,
3.68E+18,42.362335,-71.099042,42.36272137,-71.10764637,EAT,10/18/22 17:45,,1,0.585661886,17,No,7,,
4.10E+18,42.39665,-71.1297,42.374223,-71.120026,EAT,10/18/22 17:45,,8,2.43458879,17,No,7,,
1.47E+19,42.363323,-71.08247,42.371981,-71.086112,EAT,10/18/22 17:45,,12,0.635496764,17,No,7,,
3.50E+18,42.389606,-71.118979,42.376635,-71.122979,EAT,10/18/22 17:45,,3,1.221745238,17,No,7,,
1.52E+19,42.367183,-71.074439,42.37202778,-71.08338961,EAT,10/18/22 17:45,,4,0.690067179,17,No,7,,
5.11E+18,42.368689,-71.109924,42.37585188,-71.13026093,EAT,10/18/22 17:46,,6,1.681859935,17,No,7,,
1.03E+19,42.366069,-71.105366,42.36479027,-71.11451003,EAT,10/18/22 17:46,,11,0.572302999,17,No,7,,
4.46E+18,42.365915,-71.105008,42.374029,-71.114152,EAT,10/18/22 17:46,,5,0.997665225,17,No,7,,
1.13E+19,42.368071,-71.093378,42.37275,-71.11741,EAT,10/18/22 17:46,,7,1.910989143,17,No,7,,
1.63E+19,42.364217,-71.102907,42.358764,-71.096359,EAT,10/18/22 17:47,,4,1.667252361,17,No,7,,
1.72E+19,42.363323,-71.08247,42.36549809,-71.07758876,EAT,10/18/22 17:48,,1,0.443505064,17,No,7,,
1.37E+19,42.383958,-71.119827,42.366097,-71.10563,EAT,10/18/22 17:48,,8,2.381717729,17,No,7,,
1.56E+19,42.371329,-71.116471,42.374873,-71.118216,EAT,10/18/22 17:48,,5,0.285607993,17,No,7,,
1.20E+19,42.363608,-71.099492,42.35731286,-71.09384526,EAT,10/18/22 17:48,,13,0.697517824,17,No,7,,
8.79E+18,42.360213,-71.085994,42.360185,-71.094321,EAT,10/18/22 17:48,,10,0.55394593,17,No,7,,
2.23E+18,42.359126,-71.092975,42.359191,-71.093366,EAT,10/18/22 17:48,,13,0.714319534,17,No,7,,
7.47E+18,42.373092,-71.119396,42.37811827,-71.12126615,EAT,10/18/22 17:48,,5,1.778143663,17,No,7,,
1.64E+19,42.373092,-71.119396,42.37811827,-71.12126615,EAT,10/18/22 17:48,,4,1.690202471,17,No,7,,
3.93E+18,42.369725,-71.111874,42.377505,-71.131802,EAT,10/18/22 17:48,,4,1.434577441,17,No,7,,
1.38E+19,42.377946,-71.107261,42.372069,-71.11994,EAT,10/18/22 17:48,,17,0.927954963,17,No,7,,
1.36E+19,42.359066,-71.094744,42.3729974,-71.07877302,EAT,10/18/22 17:49,,5,1.727526897,17,No,7,,
2.84E+18,42.373092,-71.119396,42.371366,-71.114827,EAT,10/18/22 17:49,,2,0.78782055,17,No,7,,
1.48E+19,42.359126,-71.092975,42.36925478,-71.09582394,EAT,10/18/22 17:49,,4,1.082167947,17,No,7,,
1.67E+19,42.360213,-71.085994,42.3723376,-71.09309683,EAT,10/18/22 17:49,,21,1.138288025,17,No,7,,
8.80E+18,42.368071,-71.093378,42.37035138,-71.09370949,EAT,10/18/22 17:49,,1,0.342908414,17,No,7,,
5.07E+18,42.371329,-71.116471,42.36587598,-71.1010699,EAT,10/18/22 17:49,,4,1.44393562,17,No,7,,
8.07E+18,42.37196,-71.075408,42.36473987,-71.100893,EAT,10/18/22 17:50,,6,2.183579231,17,No,7,,
1.21E+19,42.363608,-71.099492,42.37119211,-71.07996886,EAT,10/18/22 17:50,,4,1.549937726,17,No,7,,
1.21E+17,42.359066,-71.094744,42.360185,-71.094321,EAT,10/18/22 17:50,,2,0.113303793,17,No,7,,
6.84E+18,42.362782,-71.09388,42.36340715,-71.10762735,EAT,10/18/22 17:50,,14,0.75105374,17,No,7,,
5.33E+17,42.393193,-71.120671,42.39656398,-71.12870704,EAT,10/18/22 17:50,,2,0.904951248,17,No,7,,
1.43E+19,42.389606,-71.118979,42.39354236,-71.12687956,EAT,10/18/22 17:50,,8,0.454556978,17,No,7,,
1.07E+19,42.371329,-71.116471,42.37794634,-71.12247634,EAT,10/18/22 17:51,,3,0.808845552,17,No,7,,
1.10E+18,42.362335,-71.099042,42.3788163,-71.1203924,EAT,10/18/22 17:51,,10,2.75316218,17,No,7,,
1.03E+19,42.385859,-71.119611,42.3788163,-71.1203924,EAT,10/18/22 17:51,,6,1.138042211,17,No,7,,
5.35E+18,42.373092,-71.119396,42.3788163,-71.1203924,EAT,10/18/22 17:51,,3,0.847854604,17,No,7,,
1.18E+19,42.383958,-71.119827,42.37793,-71.122415,EAT,10/18/22 17:51,,10,0.536371264,17,No,7,,
7.97E+18,42.362782,-71.09388,42.37781064,-71.12302282,EAT,10/18/22 17:51,,7,2.170125749,17,No,7,,
2.33E+18,42.373092,-71.119396,42.374029,-71.114152,EAT,10/18/22 17:51,,5,0.258653091,17,No,7,,
1.06E+19,42.373092,-71.119396,42.37345054,-71.11234334,EAT,10/18/22 17:51,,7,0.387966689,17,No,7,,
8.23E+17,42.357996,-71.114939,42.362305,-71.107369,EAT,10/18/22 17:52,,3,1.254991775,17,No,7,,
1.49E+19,42.389606,-71.118979,42.387905,-71.119629,EAT,10/18/22 17:52,,6,0.319165924,17,No,7,,
7.80E+18,42.368071,-71.093378,42.370304,-71.0840192,EAT,10/18/22 17:52,,3,1.034632921,17,No,7,,
1.04E+19,42.373092,-71.119396,42.36983272,-71.08484067,EAT,10/18/22 17:52,,7,2.341887973,17,No,7,,
4.05E+18,42.362782,-71.09388,42.37917445,-71.14345965,EAT,10/18/22 17:52,,21,3.662309222,17,No,7,,
1.45E+19,42.365028,-71.102423,42.36272137,-71.10764637,EAT,10/18/22 17:53,,1,0.439159571,17,No,7,,
1.58E+19,42.364217,-71.102907,42.35697656,-71.10697907,EAT,10/18/22 17:53,,16,0.860984368,17,No,7,,
9.07E+18,42.365028,-71.102423,42.358764,-71.096359,EAT,10/18/22 17:53,,5,1.836994132,17,No,7,,
1.79E+19,42.365028,-71.102423,42.35937843,-71.11232843,EAT,10/18/22 17:53,,4,1.297218657,17,No,7,,
1.42E+19,42.363323,-71.08247,42.367994,-71.075304,EAT,10/18/22 17:53,,1,0.522457297,17,No,7,,
3.05E+18,42.363323,-71.08247,42.366778,-71.074993,EAT,10/18/22 17:53,,9,0.516040033,17,No,7,,
8.21E+18,42.363323,-71.08247,42.366778,-71.074993,EAT,10/18/22 17:53,,2,0.848383286,17,No,7,,
2.68E+18,42.363323,-71.08247,42.366778,-71.074993,EAT,10/18/22 17:53,,10,0.560627578,17,No,7,,
1.47E+19,42.363323,-71.08247,42.367994,-71.075304,EAT,10/18/22 17:53,,16,0.846928979,17,No,7,,
4.22E+18,42.363323,-71.08247,42.366778,-71.074993,EAT,10/18/22 17:53,,2,0.820208237,17,No,7,,
9.76E+18,42.393193,-71.120671,42.37809387,-71.10839538,EAT,10/18/22 17:54,,5,1.475456253,17,No,7,,
4.17E+18,42.362335,-71.099042,42.37020486,-71.10846607,EAT,10/18/22 17:54,,13,0.700040414,17,No,7,,
1.14E+19,42.385859,-71.119611,42.37092105,-71.10578596,EAT,10/18/22 17:54,,7,2.116395873,17,No,7,,
1.78E+19,42.364217,-71.102907,42.36894159,-71.10930241,EAT,10/18/22 17:54,,2,0.486828768,17,No,7,,
1.32E+19,42.373387,-71.094985,42.389998,-71.118292,EAT,10/18/22 17:54,,6,1.856698014,17,No,7,,
1.50E+19,42.364217,-71.102907,42.372069,-71.11994,EAT,10/18/22 17:55,,5,1.373356652,17,No,7,,
7.55E+18,42.39665,-71.1297,42.38632159,-71.12636773,EAT,10/18/22 17:55,,22,1.156264904,17,No,7,,
1.11E+19,42.389606,-71.118979,42.38913942,-71.1245674,EAT,10/18/22 17:55,,1,0.4748599,17,No,7,,
5.81E+18,42.373613,-71.119502,42.37712305,-71.10644692,EAT,10/18/22 17:56,,4,1.414049156,17,No,7,,
4.18E+18,42.359757,-71.101863,42.36560528,-71.09712148,EAT,10/18/22 17:56,,11,0.593359272,17,No,7,,
6.12E+18,42.365028,-71.102423,42.37405215,-71.09518216,EAT,10/18/22 17:56,,21,1.1326153,17,No,7,,
7.48E+18,42.363323,-71.08247,42.37379332,-71.09647717,EAT,10/18/22 17:56,,5,1.393622267,17,No,7,,
5.51E+18,42.363323,-71.08247,42.37428151,-71.09723494,EAT,10/18/22 17:56,,28,1.490298627,17,No,7,,
2.33E+18,42.363323,-71.08247,42.37344758,-71.09540028,EAT,10/18/22 17:56,,4,1.452794511,17,No,7,,
1.61E+19,42.370879,-71.113552,42.36984576,-71.11361462,EAT,10/18/22 17:56,,1,0.092460572,17,No,7,,
6.29E+18,42.370905,-71.11358,42.37096444,-71.11115663,EAT,10/18/22 17:56,,1,0.399513183,17,No,7,,
1.30E+19,42.3734,-71.099827,42.37343105,-71.09232486,EAT,10/18/22 17:56,,8,0.457677724,17,No,7,,
1.00E+19,42.373092,-71.119396,42.36805033,-71.0985679,EAT,10/18/22 17:56,,7,1.890978564,17,No,7,,
5.07E+18,42.365028,-71.102423,42.3677621,-71.0972599,EAT,10/18/22 17:56,,1,0.468343718,17,No,7,,
8.81E+18,42.370879,-71.113552,42.36597659,-71.11374238,EAT,10/18/22 17:56,,8,0.440509946,17,No,7,,
7.33E+16,42.372127,-71.086885,42.362779,-71.101189,EAT,10/18/22 17:56,,43,2.249398737,17,No,7,,
5.36E+18,42.359066,-71.094744,42.354988,-71.103274,EAT,10/18/22 17:57,,3,0.203694747,17,No,7,,
9.92E+18,42.389606,-71.118979,42.378529,-71.123497,EAT,10/18/22 17:57,,2,0.93124349,17,No,7,,
3.65E+17,42.385859,-71.119611,42.38048169,-71.12208939,EAT,10/18/22 17:57,,5,1.010123234,17,No,7,,
5.16E+18,42.373092,-71.119396,42.366845,-71.091961,EAT,10/18/22 17:57,,8,2.301865983,17,No,7,,
6.38E+17,42.373613,-71.119502,42.374954,-71.109021,EAT,10/18/22 17:57,,25,1.307065395,17,No,7,,
9.39E+18,42.373092,-71.119396,42.37646548,-71.10589742,EAT,10/18/22 17:57,,3,1.045162951,17,No,7,,
7.19E+18,42.368071,-71.093378,42.38439016,-71.12227927,EAT,10/18/22 17:57,,27,3.852938596,17,No,7,,
1.48E+19,42.373092,-71.119396,42.371219,-71.117438,EAT,10/18/22 17:58,,3,0.159028385,17,No,7,,
1.40E+19,42.370879,-71.113552,42.371219,-71.117438,EAT,10/18/22 17:58,,3,0.963884058,17,No,7,,
9.88E+18,42.361649,-71.09047,42.371446,-71.084462,EAT,10/18/22 17:58,,26,1.379183604,17,No,7,,
1.10E+19,42.359126,-71.092975,42.36321885,-71.08768485,EAT,10/18/22 17:59,,1,0.207590815,17,No,7,,
8.25E+18,42.363323,-71.08247,42.38017519,-71.12071862,EAT,10/18/22 17:59,,8,2.85437681,17,No,7,,
4.16E+18,42.373546,-71.120532,42.38048169,-71.12208939,EAT,10/18/22 17:59,,14,0.762610653,17,No,7,,
7.83E+18,42.373546,-71.120532,42.382449,-71.120062,EAT,10/18/22 17:59,,1,0.534005343,17,No,7,,
7.20E+18,42.365028,-71.102423,42.37292002,-71.1079399,EAT,10/18/22 17:59,,17,0.917185051,17,No,7,,
3.87E+18,42.393193,-71.120671,42.37111091,-71.11166788,EAT,10/18/22 17:59,,16,1.662870487,17,No,7,,
3.74E+18,42.383958,-71.119827,42.37206327,-71.10690938,EAT,10/18/22 17:59,,7,2.145900851,17,No,7,,
2.12E+18,42.388049,-71.119664,42.38111818,-71.12157334,EAT,10/18/22 17:59,,5,1.090502452,17,No,7,,
1.65E+19,42.373092,-71.119396,42.366037,-71.093447,EAT,10/18/22 17:59,,8,2.058432295,17,No,7,,
4.09E+18,42.371827,-71.079453,42.36854297,-71.09771205,EAT,10/18/22 18:00,,26,1.37870813,18,No,7,,
8.05E+18,42.37281,-71.11756,42.366845,-71.091961,EAT,10/18/22 18:01,,6,1.961126369,18,No,7,,
1.53E+19,42.374306,-71.119126,42.37515908,-71.11038543,EAT,10/18/22 18:01,,2,0.70368348,18,No,7,,
4.98E+18,42.374306,-71.119126,42.37507907,-71.10971221,EAT,10/18/22 18:01,,2,0.710185664,18,No,7,,
5.43E+18,42.37281,-71.11756,42.37507907,-71.10971221,EAT,10/18/22 18:01,,2,0.700771251,18,No,7,,
9.48E+18,42.370543,-71.09718,42.37414236,-71.09679065,EAT,10/18/22 18:01,,1,0.486191492,18,No,7,,
1.64E+19,42.367947,-71.097843,42.37369029,-71.09746039,EAT,10/18/22 18:01,,2,0.627073359,18,No,7,,
9.86E+18,42.371827,-71.079453,42.361889,-71.090546,EAT,10/18/22 18:01,,3,1.166428035,18,No,7,,
4.13E+18,42.361098,-71.095823,42.36852678,-71.08357027,EAT,10/18/22 18:02,,4,1.238151549,18,No,7,,
1.44E+19,42.373387,-71.094985,42.390921,-71.12731772,EAT,10/18/22 18:02,,15,2.823910297,18,No,7,,
8.67E+18,42.365967,-71.105213,42.36346108,-71.10810913,EAT,10/18/22 18:02,,1,0.384868953,18,No,7,,
3.21E+18,42.364393,-71.082097,42.382709,-71.119357,EAT,10/18/22 18:02,,22,3.607729097,18,No,7,,
7.22E+18,42.361329,-71.096228,42.358764,-71.096359,EAT,10/18/22 18:02,,6,0.34622748,18,No,7,,
1.60E+19,42.372027,-71.120423,42.38433138,-71.13630372,EAT,10/18/22 18:02,,5,1.635044582,18,No,7,,
7.57E+18,42.372027,-71.120423,42.38423161,-71.13679618,EAT,10/18/22 18:02,,5,2.45569867,18,No,7,,
7.98E+18,42.374948,-71.109119,42.36984576,-71.11361462,EAT,10/18/22 18:03,,3,1.007348213,18,No,7,,
7.87E+18,42.37281,-71.11756,42.37493832,-71.12062759,EAT,10/18/22 18:03,,2,0.336035718,18,No,7,,
1.29E+19,42.37281,-71.11756,42.374257,-71.121233,EAT,10/18/22 18:03,,1,0.396131571,18,No,7,,
3.02E+18,42.37281,-71.11756,42.374243,-71.121422,EAT,10/18/22 18:03,,3,0.202960646,18,No,7,,
4.04E+18,42.37281,-71.11756,42.374243,-71.121422,EAT,10/18/22 18:03,,4,0.234652886,18,No,7,,
4.73E+18,42.383291,-71.119836,42.387905,-71.119629,EAT,10/18/22 18:03,,9,0.495208792,18,No,7,,
4.14E+18,42.390043,-71.118227,42.3914255,-71.12552699,EAT,10/18/22 18:04,,1,0.534388656,18,No,7,,
2.47E+17,42.367183,-71.074439,42.38768525,-71.12312939,EAT,10/18/22 18:04,,13,5.068988765,18,No,7,,
6.79E+18,42.359066,-71.094744,42.364027,-71.101967,EAT,10/18/22 18:04,,3,0.710103958,18,No,7,,
8.85E+18,42.365028,-71.102423,42.361889,-71.090546,EAT,10/18/22 18:05,,3,0.725572612,18,No,7,,
1.80E+19,42.3734,-71.099827,42.3687212,-71.115319,EAT,10/18/22 18:05,,21,1.088871017,18,No,7,,
1.63E+19,42.373493,-71.120642,42.3699518,-71.1131418,EAT,10/18/22 18:05,,7,0.411923933,18,No,7,,
1.23E+19,42.37281,-71.11756,42.3699518,-71.1131418,EAT,10/18/22 18:05,,3,0.468903359,18,No,7,,
5.40E+18,42.389606,-71.118979,42.3699518,-71.1131418,EAT,10/18/22 18:05,,9,1.529255729,18,No,7,,
1.19E+19,42.37281,-71.11756,42.372211,-71.115958,EAT,10/18/22 18:05,,3,0.172228711,18,No,7,,
1.10E+19,42.372746,-71.099375,42.3687212,-71.115319,EAT,10/18/22 18:05,,4,1.150749449,18,No,7,,
6.23E+18,42.3734,-71.099827,42.37066279,-71.1108836,EAT,10/18/22 18:05,,4,1.129043843,18,No,7,,
1.16E+19,42.3734,-71.099827,42.37157307,-71.11518507,EAT,10/18/22 18:05,,5,1.428393285,18,No,7,,
1.13E+19,42.3734,-71.099827,42.37634286,-71.11053902,EAT,10/18/22 18:05,,2,0.745052267,18,No,7,,
7.17E+16,42.372746,-71.099375,42.37024388,-71.10877432,EAT,10/18/22 18:05,,1,0.617273623,18,No,7,,
6.95E+18,42.373493,-71.120642,42.37170903,-71.11209072,EAT,10/18/22 18:05,,4,0.888473159,18,No,7,,
7.35E+18,42.3734,-71.099827,42.37249727,-71.11091299,EAT,10/18/22 18:05,,14,0.769884319,18,No,7,,
1.66E+18,42.390043,-71.118227,42.37205628,-71.11214959,EAT,10/18/22 18:05,,5,1.757858714,18,No,7,,
4.44E+18,42.364103,-71.102124,42.364361,-71.101518,EAT,10/18/22 18:05,,1,0.22336555,18,No,7,,
1.75E+19,42.359066,-71.094744,42.37252,-71.078996,EAT,10/18/22 18:05,,5,1.952049901,18,No,7,,
2.04E+18,42.382519,-71.119948,42.38524,-71.119672,EAT,10/18/22 18:06,,5,0.269397647,18,No,7,,
3.46E+17,42.382519,-71.119948,42.38501165,-71.12141,EAT,10/18/22 18:06,,2,0.289723811,18,No,7,,
8.40E+18,42.369725,-71.111874,42.368643,-71.09004,EAT,10/18/22 18:07,,6,1.752379519,18,No,7,,
6.33E+17,42.389606,-71.118979,42.389998,-71.118292,EAT,10/18/22 18:07,,1,0.334822551,18,No,7,,
1.17E+19,42.383958,-71.119827,42.39165921,-71.12459075,EAT,10/18/22 18:07,,12,0.646999259,18,No,7,,
1.17E+19,42.372027,-71.120423,42.372007,-71.118256,EAT,10/18/22 18:07,,4,0.237932986,18,No,7,,
9.72E+18,42.363581,-71.101086,42.354988,-71.103274,EAT,10/18/22 18:07,,2,0.825974355,18,No,7,,
1.41E+19,42.364393,-71.082097,42.37200261,-71.08028442,EAT,10/18/22 18:07,,1,0.501579757,18,No,7,,
7.19E+18,42.361649,-71.09047,42.37809387,-71.10839538,EAT,10/18/22 18:08,,21,3.660945001,18,No,7,,
1.33E+18,42.364393,-71.082097,42.370062,-71.070889,EAT,10/18/22 18:08,,17,0.907562056,18,No,7,,
5.76E+18,42.367183,-71.074439,42.368351,-71.075953,EAT,10/18/22 18:08,,1,0.292581091,18,No,7,,
1.34E+18,42.362782,-71.09388,42.369697,-71.101088,EAT,10/18/22 18:08,,4,0.954041988,18,No,7,,
1.71E+18,42.361649,-71.09047,42.36713823,-71.09906122,EAT,10/18/22 18:08,,3,1.134501534,18,No,7,,
9.46E+18,42.371827,-71.079453,42.36989675,-71.08637133,EAT,10/18/22 18:08,,8,0.462580889,18,No,7,,
4.80E+18,42.361649,-71.09047,42.35731286,-71.09384526,EAT,10/18/22 18:09,,1,0.398707339,18,No,7,,
3.93E+17,42.360213,-71.085994,42.35731286,-71.09384526,EAT,10/18/22 18:09,,1,0.398707339,18,No,7,,
4.93E+17,42.359066,-71.094744,42.35731286,-71.09384526,EAT,10/18/22 18:09,,4,0.246183287,18,No,7,,
2.55E+18,42.361649,-71.09047,42.35731286,-71.09384526,EAT,10/18/22 18:09,,1,0.398707339,18,No,7,,
5.83E+18,42.361649,-71.09047,42.35731286,-71.09384526,EAT,10/18/22 18:09,,1,0.39728177,18,No,7,,
9.64E+18,42.366383,-71.091443,42.368351,-71.075953,EAT,10/18/22 18:10,,3,1.260053268,18,No,7,,
1.78E+19,42.37161,-71.083254,42.36981215,-71.08504087,EAT,10/18/22 18:10,,1,0.35156714,18,No,7,,
1.57E+19,42.365028,-71.102423,42.35713056,-71.11048244,EAT,10/18/22 18:11,,18,0.971826868,18,No,7,,
8.02E+18,42.361649,-71.09047,42.362335,-71.099042,EAT,10/18/22 18:11,,3,0.853456293,18,No,7,,
1.26E+18,42.365034,-71.102754,42.362779,-71.101189,EAT,10/18/22 18:11,,1,0.559894414,18,No,7,,
1.79E+19,42.364093,-71.107693,42.365032,-71.102756,EAT,10/18/22 18:11,,1,0.470756042,18,No,7,,
9.48E+18,42.363323,-71.08247,42.37901565,-71.12189934,EAT,10/18/22 18:11,,16,2.752721538,18,No,7,,
1.28E+19,42.37281,-71.11756,42.374257,-71.121233,EAT,10/18/22 18:12,,1,0.17013528,18,No,7,,
2.73E+18,42.363581,-71.101086,42.36677032,-71.10667361,EAT,10/18/22 18:12,,2,0.505648947,18,No,7,,
1.23E+19,42.37281,-71.11756,42.362934,-71.082109,EAT,10/18/22 18:12,,12,2.158891502,18,No,7,,
3.72E+18,42.37281,-71.11756,42.362934,-71.082109,EAT,10/18/22 18:12,,8,2.412538819,18,No,7,,
7.58E+18,42.37281,-71.11756,42.362934,-71.082109,EAT,10/18/22 18:12,,21,3.865915261,18,No,7,,
1.17E+19,42.363581,-71.101086,42.36225011,-71.10501234,EAT,10/18/22 18:12,,2,0.656926327,18,No,7,,
9.35E+18,42.36604,-71.10528,42.36409587,-71.10767636,EAT,10/18/22 18:13,,1,0.28948434,18,No,7,,
5.77E+18,42.359066,-71.094744,42.35864719,-71.09995795,EAT,10/18/22 18:13,,9,0.489108954,18,No,7,,
1.59E+17,42.359066,-71.094744,42.35731286,-71.09384526,EAT,10/18/22 18:13,,2,0.964956815,18,No,7,,
5.16E+18,42.361649,-71.09047,42.35731286,-71.09384526,EAT,10/18/22 18:13,,9,0.498860386,18,No,7,,
1.34E+19,42.363608,-71.099492,42.366069,-71.105366,EAT,10/18/22 18:14,,4,1.106074118,18,No,7,,
1.60E+19,42.366383,-71.091443,42.36190135,-71.11039671,EAT,10/18/22 18:14,,6,2.327124286,18,No,7,,
1.61E+19,42.369725,-71.111874,42.3621284,-71.10261018,EAT,10/18/22 18:14,,2,0.687281519,18,No,7,,
1.26E+19,42.364393,-71.082097,42.36094701,-71.11152407,EAT,10/18/22 18:15,,10,3.132831508,18,No,7,,
1.60E+19,42.37324,-71.114262,42.370441,-71.113709,EAT,10/18/22 18:15,,1,0.488855538,18,No,7,,
2.12E+18,42.363652,-71.09999,42.360623,-71.08743,EAT,10/18/22 18:15,,3,0.92713462,18,No,7,,
1.47E+19,42.365967,-71.105213,42.36128782,-71.10660003,EAT,10/18/22 18:15,,11,0.580468002,18,No,7,,
1.67E+19,42.357996,-71.114939,42.365028,-71.102423,EAT,10/18/22 18:15,,23,1.217858515,18,No,7,,
1.48E+19,42.370543,-71.09718,42.374954,-71.109021,EAT,10/18/22 18:16,,32,1.661641253,18,No,7,,
3.22E+18,42.361329,-71.096228,42.364369,-71.081379,EAT,10/18/22 18:17,,3,0.962023715,18,No,7,,
1.26E+18,42.369725,-71.111874,42.37081,-71.114182,EAT,10/18/22 18:17,,1,0.087080551,18,No,7,,
1.58E+19,42.366383,-71.091443,42.369879,-71.112068,EAT,10/18/22 18:17,,4,1.321919448,18,No,7,,
1.47E+19,42.370879,-71.113552,42.362305,-71.107369,EAT,10/18/22 18:18,,5,1.95607453,18,No,7,,
6.82E+18,42.365028,-71.102423,42.36482717,-71.09832421,EAT,10/18/22 18:18,,1,0.475496012,18,No,7,,
1.25E+19,42.365028,-71.102423,42.37107756,-71.10831564,EAT,10/18/22 18:18,,13,0.711693505,18,No,7,,
4.11E+18,42.365028,-71.102423,42.371252,-71.122178,EAT,10/18/22 18:18,,6,1.96695588,18,No,7,,
8.72E+18,42.390043,-71.118227,42.389423,-71.119749,EAT,10/18/22 18:18,,2,0.115903589,18,No,7,,
9.44E+18,42.37281,-71.11756,42.362787,-71.083525,EAT,10/18/22 18:18,,10,2.734241178,18,No,7,,
1.08E+19,42.361329,-71.096228,42.36839016,-71.0958893,EAT,10/18/22 18:19,,1,0.493941657,18,No,7,,
3.41E+18,42.374306,-71.119126,42.38982379,-71.12662756,EAT,10/18/22 18:19,,5,1.664053991,18,No,7,,
5.45E+18,42.372027,-71.120423,42.381342,-71.133936,EAT,10/18/22 18:19,,5,2.270141377,18,No,7,,
8.45E+18,42.363581,-71.101086,42.36777093,-71.07902483,EAT,10/18/22 18:19,,44,2.28304768,18,No,7,,
8.47E+18,42.363652,-71.09999,42.36853168,-71.07930714,EAT,10/18/22 18:19,,5,1.859053169,18,No,7,,
1.13E+19,42.363323,-71.08247,42.36549809,-71.07758876,EAT,10/18/22 18:19,,2,0.314104588,18,No,7,,
1.25E+19,42.372027,-71.120423,42.389743,-71.118754,EAT,10/18/22 18:19,,12,2.203287493,18,No,7,,
